id,language,category,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,meaning,explanation,created_at
MATH_HI_0026,Hindi,Mathematics,महत्तम समापवर्तक (HCF) एवं लघुत्तम समापवर्त्य (LCM),Medium,28 तथा 35 का महत्तम समापवर्तक (HCF) कितना है?,4,7,14,35,B,7,7 दोनों संख्याओं का बड़ा से बड़ा योग्य विभाजक है।,28 तथा 35 के गुणनखंडों में से सराहने वाले सबसे बड़ी संख्या 7 है।,2026-09-14 16:33:34
MATH_HI_0027,Hindi,Mathematics,महत्तम समापवर्तक (HCF) एवं लघुत्तम समापवर्त्य (LCM),Medium,40 तथा 56 का लघुत्तम समापवर्त्य (LCM) कितना है?,140,160,224,280,D,280,280 दोनों संख्याओं का छोटा से छोटा योग्य योग है।,40 तथा 56 के गुणनखंडों के उत्पाद का छोटा से छोटा योग 280 है।,2026-09-14 16:33:34
MATH_HI_0028,Hindi,Mathematics,महत्तम समापवर्तक (HCF) एवं लघुत्तम समापवर्त्य (LCM),Medium,16 तथा 24 का महत्तम समापवर्तक (HCF) कितना है?,2,4,8,16,D,16,16 दोनों संख्याओं का बड़ा से बड़ा योग्य विभाजक है।,16 तथा 24 के गुणनखंडों में से सराहने वाले सबसे बड़ी संख्या 16 है।,2026-09-14 16:33:34
MATH_HI_0029,Hindi,Mathematics,महत्तम समापवर्तक (HCF) एवं लघुत्तम समापवर्त्य (LCM),Medium,30 तथा 45 का लघुत्तम समापवर्त्य (LCM) कितना है?,60,90,120,135,B,90,90 दोनों संख्याओं का छोटा से छोटा योग्य योग है।,30 तथा 45 के गुणनखंडों के उत्पाद का छोटा से छोटा योग 90 है।,2026-09-14 16:33:34
MATH_HI_0030,Hindi,Mathematics,महत्तम समापवर्तक (HCF) एवं लघुत्तम समापवर्त्य (LCM),Medium,20 तथा 25 का महत्तम समापवर्तक (HCF) कितना है?,5,10,15,20,A,5,5 दोनों संख्याओं का बड़ा से बड़ा योग्य विभाजक है।,20 तथा 25 के गुणनखंडों में से सराहने वाले सबसे बड़ी संख्या 5 है।,2026-09-14 16:33:34
MATH_HI_0031,Hindi,Mathematics,"प्रतिशत, लाभ, हानि एवं बट्टा (Discount)",Hard,"यदि एक वस्तु का लागत मूल्य 1200 रुपये तथा बेचने पर 15% बट्टा पर 1020 रुपये में बेचा जाता है, तो लाभ या हानि की दर क्या है?",20%,15%,25%,10%,D,10%,बट्टा अनुसार लाभ या हानि की दर ज्ञात करने का तरीका।,"बट्टा की दर ज्ञात करने के लिए, लागत मूल्य तथा बेचने की कीमत का अनुपात लिया गया है।",2026-09-14 16:35:26
MATH_HI_0032,Hindi,Mathematics,"प्रतिशत, लाभ, हानि एवं बट्टा (Discount)",Hard,"यदि किसी वस्तु का लागत मूल्य 1500 रुपये है तथा उसे 20% लाभ पर बेचा जाता है, तो बेचने पर कितना राशि प्राप्त की जाएगी?",1800 रुपये,1600 रुपये,1700 रुपये,1900 रुपये,A,1800 रुपये,लाभ के अनुसार बेचने पर कुल राशि ज्ञात करने का तरीका।,लाभ राशि को लागत मूल्य से जोड़ा गया है।,2026-09-14 16:35:26
MATH_HI_0033,Hindi,Mathematics,"प्रतिशत, लाभ, हानि एवं बट्टा (Discount)",Hard,"यदि किसी वस्तु का लागत मूल्य 1200 रुपये है तथा उसे 15% लाभ पर बेचा जाता है, तो बेचने पर कितना राशि प्राप्त की जाएगी?",1400 रुपये,1380 रुपये,1360 रुपये,1420 रुपये,B,1380 रुपये,लाभ के अनुसार बेचने पर कुल राशि ज्ञात करने का तरीका।,लाभ राशि को लागत मूल्य से जोड़ा गया है।,2026-09-14 16:35:26
MATH_HI_0034,Hindi,Mathematics,"प्रतिशत, लाभ, हानि एवं बट्टा (Discount)",Hard,"यदि किसी वस्तु का लागत मूल्य 2000 रुपये है तथा उसे 25% लाभ पर बेचा जाता है, तो बेचने पर कितना राशि प्राप्त की जाएगी?",2400 रुपये,2500 रुपये,2600 रुपये,2700 रुपये,A,2400 रुपये,लाभ के अनुसार बेचने पर कुल राशि ज्ञात करने का तरीका।,लाभ राशि को लागत मूल्य से जोड़ा गया है।,2026-09-14 16:35:26
MATH_HI_0035,Hindi,Mathematics,"प्रतिशत, लाभ, हानि एवं बट्टा (Discount)",Hard,"यदि एक वस्तु का लागत मूल्य 1800 रुपये है तथा उसे 10% लाभ पर बेचा जाता है, तो बेचने पर कितना राशि प्राप्त की जाएगी?",2000 रुपये,1980 रुपये,2020 रुपये,1990 रुपये,B,1980 रुपये,लाभ के अनुसार बेचने पर कुल राशि ज्ञात करने का तरीका।,लाभ राशि को लागत मूल्य से जोड़ा गया है।,2026-09-14 16:35:26
MATH_HI_0036,Hindi,Mathematics,"प्रतिशत, लाभ, हानि एवं बट्टा (Discount)",Hard,"यदि किसी वस्तु का लागत मूल्य 2500 रुपये है तथा उसे 12% लाभ पर बेचा जाता है, तो बेचने पर कितना राशि प्राप्त की जाएगी?",2850 रुपये,2800 रुपये,2780 रुपये,2900 रुपये,A,2850 रुपये,लाभ के अनुसार बेचने पर कुल राशि ज्ञात करने का तरीका।,लाभ राशि को लागत मूल्य से जोड़ा गया है।,2026-09-14 16:35:26
MATH_HI_0037,Hindi,Mathematics,"प्रतिशत, लाभ, हानि एवं बट्टा (Discount)",Hard,"यदि किसी वस्तु का लागत मूल्य 3000 रुपये है तथा उसे 15% लाभ पर बेचा जाता है, तो बेचने पर कितना राशि प्राप्त की जाएगी?",3400 रुपये,3450 रुपये,3500 रुपये,3550 रुपये,B,3450 रुपये,लाभ के अनुसार बेचने पर कुल राशि ज्ञात करने का तरीका।,लाभ राशि को लागत मूल्य से जोड़ा गया है।,2026-09-14 16:35:26
MATH_HI_0038,Hindi,Mathematics,"प्रतिशत, लाभ, हानि एवं बट्टा (Discount)",Hard,"यदि किसी वस्तु का लागत मूल्य 2200 रुपये है तथा उसे 20% लाभ पर बेचा जाता है, तो बेचने पर कितना राशि प्राप्त की जाएगी?",2640 रुपये,2660 रुपये,2680 रुपये,2700 रुपये,A,2640 रुपये,लाभ के अनुसार बेचने पर कुल राशि ज्ञात करने का तरीका।,लाभ राशि को लागत मूल्य से जोड़ा गया है।,2026-09-14 16:35:26
MATH_HI_0039,Hindi,Mathematics,"प्रतिशत, लाभ, हानि एवं बट्टा (Discount)",Hard,"यदि किसी वस्तु का लागत मूल्य 1600 रुपये है तथा उसे 10% लाभ पर बेचा जाता है, तो बेचने पर कितना राशि प्राप्त की जाएगी?",1760 रुपये,1770 रुपये,1780 रुपये,1790 रुपये,A,1760 रुपये,लाभ के अनुसार बेचने पर कुल राशि ज्ञात करने का तरीका।,लाभ राशि को लागत मूल्य से जोड़ा गया है।,2026-09-14 16:35:26
MATH_HI_0040,Hindi,Mathematics,"प्रतिशत, लाभ, हानि एवं बट्टा (Discount)",Hard,"यदि किसी वस्तु का लागत मूल्य 2400 रुपये है तथा उसे 12% लाभ पर बेचा जाता है, तो बेचने पर कितना राशि प्राप्त की जाएगी?",2720 रुपये,2700 रुपये,2740 रुपये,2760 रुपये,D,2760 रुपये,लाभ के अनुसार बेचने पर कुल राशि ज्ञात करने का तरीका।,लाभ राशि को लागत मूल्य से जोड़ा गया है।,2026-09-14 16:35:26
MATH_HI_0041,Hindi,Mathematics,साधारण ब्याज एवं चक्रवृद्धि ब्याज,Easy,यदि कोई धन 1000 रुपये है और इस पर 5% साधारण ब्याज दर से ब्याज कितना होगा?,50 रुपये,55 रुपये,45 रुपये,40 रुपये,A,50 रुपये,5% की दर से 1000 रुपये पर 1 वर्ष में ब्याज राशि की गणना करते हैं।,1000 रुपये पर 5% का ब्याज 1000 * 5 / 100 = 50 रुपये होगा।,2026-09-14 16:36:04
MATH_HI_0042,Hindi,Mathematics,साधारण ब्याज एवं चक्रवृद्धि ब्याज,Easy,यदि कोई धन 2000 रुपये है और इस पर 4% साधारण ब्याज दर से ब्याज कितना होगा?,80 रुपये,90 रुपये,100 रुपये,70 रुपये,A,80 रुपये,4% की दर से 2000 रुपये पर 1 वर्ष में ब्याज राशि की गणना करते हैं।,2000 रुपये पर 4% का ब्याज 2000 * 4 / 100 = 80 रुपये होगा।,2026-09-14 16:36:04
MATH_HI_0043,Hindi,Mathematics,साधारण ब्याज एवं चक्रवृद्धि ब्याज,Easy,यदि कोई धन 1500 रुपये है और इस पर 6% साधारण ब्याज दर से ब्याज कितना होगा?,90 रुपये,100 रुपये,110 रुपये,80 रुपये,A,90 रुपये,6% की दर से 1500 रुपये पर 1 वर्ष में ब्याज राशि की गणना करते हैं।,1500 रुपये पर 6% का ब्याज 1500 * 6 / 100 = 90 रुपये होगा।,2026-09-14 16:36:04
MATH_HI_0044,Hindi,Mathematics,साधारण ब्याज एवं चक्रवृद्धि ब्याज,Easy,यदि कोई धन 3000 रुपये है और इस पर 3% साधारण ब्याज दर से ब्याज कितना होगा?,90 रुपये,100 रुपये,110 रुपये,120 रुपये,A,90 रुपये,3% की दर से 3000 रुपये पर 1 वर्ष में ब्याज राशि की गणना करते हैं।,3000 रुपये पर 3% का ब्याज 3000 * 3 / 100 = 90 रुपये होगा।,2026-09-14 16:36:05
MATH_HI_0045,Hindi,Mathematics,साधारण ब्याज एवं चक्रवृद्धि ब्याज,Easy,यदि कोई धन 2500 रुपये है और इस पर 2% साधारण ब्याज दर से ब्याज कितना होगा?,50 रुपये,55 रुपये,45 रुपये,40 रुपये,A,50 रुपये,2% की दर से 2500 रुपये पर 1 वर्ष में ब्याज राशि की गणना करते हैं।,2500 रुपये पर 2% का ब्याज 2500 * 2 / 100 = 50 रुपये होगा।,2026-09-14 16:36:05
MATH_HI_0046,Hindi,Mathematics,साधारण ब्याज एवं चक्रवृद्धि ब्याज,Easy,यदि कोई धन 4000 रुपये है और इस पर 5% साधारण ब्याज दर से ब्याज कितना होगा?,200 रुपये,210 रुपये,190 रुपये,220 रुपये,A,200 रुपये,5% की दर से 4000 रुपये पर 1 वर्ष में ब्याज राशि की गणना करते हैं।,4000 रुपये पर 5% का ब्याज 4000 * 5 / 100 = 200 रुपये होगा।,2026-09-14 16:36:05
MATH_HI_0047,Hindi,Mathematics,साधारण ब्याज एवं चक्रवृद्धि ब्याज,Easy,यदि कोई धन 3500 रुपये है और इस पर 4% साधारण ब्याज दर से ब्याज कितना होगा?,140 रुपये,150 रुपये,160 रुपये,170 रुपये,A,140 रुपये,4% की दर से 3500 रुपये पर 1 वर्ष में ब्याज राशि की गणना करते हैं।,3500 रुपये पर 4% का ब्याज 3500 * 4 / 100 = 140 रुपये होगा।,2026-09-14 16:36:05
MATH_HI_0048,Hindi,Mathematics,साधारण ब्याज एवं चक्रवृद्धि ब्याज,Easy,यदि कोई धन 5000 रुपये है और इस पर 3% साधारण ब्याज दर से ब्याज कितना होगा?,150 रुपये,160 रुपये,170 रुपये,180 रुपये,A,150 रुपये,3% की दर से 5000 रुपये पर 1 वर्ष में ब्याज राशि की गणना करते हैं।,5000 रुपये पर 3% का ब्याज 5000 * 3 / 100 = 150 रुपये होगा।,2026-09-14 16:36:05
MATH_HI_0049,Hindi,Mathematics,साधारण ब्याज एवं चक्रवृद्धि ब्याज,Easy,यदि कोई धन 6000 रुपये है और इस पर 2% साधारण ब्याज दर से ब्याज कितना होगा?,120 रुपये,130 रुपये,140 रुपये,150 रुपये,A,120 रुपये,2% की दर से 6000 रुपये पर 1 वर्ष में ब्याज राशि की गणना करते हैं।,6000 रुपये पर 2% का ब्याज 6000 * 2 / 100 = 120 रुपये होगा।,2026-09-14 16:36:05
MATH_HI_0050,Hindi,Mathematics,साधारण ब्याज एवं चक्रवृद्धि ब्याज,Easy,यदि कोई धन 7000 रुपये है और इस पर 4% साधारण ब्याज दर से ब्याज कितना होगा?,280 रुपये,290 रुपये,300 रुपये,310 रुपये,A,280 रुपये,4% की दर से 7000 रुपये पर 1 वर्ष में ब्याज राशि की गणना करते हैं।,7000 रुपये पर 4% का ब्याज 7000 * 4 / 100 = 280 रुपये होगा।,2026-09-14 16:36:05
MATH_HI_0051,Hindi,Mathematics,"अनुपात, समानुपात एवं मिश्रण (Alligation)",Medium,"यदि 2 किलो जैता का कीमत 30 रुपये है और 3 किलो राजमा का कीमत 45 रुपये है, तो 1 किलो जैता और 1 किलो राजमा का मिश्रण का कीमत कितनी होगी?",25 रुपये,27 रुपये,30 रुपये,32 रुपये,B,27 रुपये,मिश्रण का मूल्य अनुपातों के अनुसार निर्धारित किया जाता है।,"2 किलो जैता और 3 किलो राजमा को मिलाकर 5 किलो मिश्रण बनाया जाता है, इसलिए 1 किलो मिश्रण का मूल्य जैता और राजमा की कीमतों के बीच औसत कीमत होगी।",2026-09-14 16:36:57
MATH_HI_0052,Hindi,Mathematics,"अनुपात, समानुपात एवं मिश्रण (Alligation)",Medium,"यदि दो पानी की बर्तनों में 3:4 का अनुपात मिलाया जाता है और पहले बर्तन का पानी 20 लीटर है, तो दूसरे बर्तन में कितना पानी है?",25 लीटर,28 लीटर,30 लीटर,32 लीटर,A,25 लीटर,अनुपात की सूत्र का उपयोग करके ज्ञात किया जाता है।,"3:4 का अनुपात में पहले बर्तन का पानी 20 लीटर है, तो दूसरे बर्तन में उसका पानी 20/3 × 4 = 26.67 लीटर होगा, लेकिन अनुपात के अनुसार यह 25 लीटर आउटपुट देगा।",2026-09-14 16:36:57
MATH_HI_0053,Hindi,Mathematics,"अनुपात, समानुपात एवं मिश्रण (Alligation)",Medium,"यदि दो नैदानिक नाश्ते 2:3 के अनुपात में मिलाए गए हैं और बने नाश्ते में कीमत 45 रुपये है, तो प्रत्येक नैदानिक नाश्ते की कीमत कितनी होगी?",20 रुपये और 30 रुपये,25 रुपये और 35 रुपये,30 रुपये और 40 रुपये,35 रुपये और 45 रुपये,B,25 रुपये और 35 रुपये,समानुपात और अनुपात की सूत्रों का उपयोग करके ज्ञात किया जाता है।,2:3 के अनुपात में मिलाए गए नैदानिक नाश्तों की वैकल्पिक कीमतें 25 रुपये और 35 रुपये होंगी।,2026-09-14 16:36:57
MATH_HI_0054,Hindi,Mathematics,"अनुपात, समानुपात एवं मिश्रण (Alligation)",Medium,"यदि 40 लीटर लाल पानी की कीमत 10 रुपये है और 60 लीटर काला पानी की कीमत 15 रुपये है, तो 100 लीटर लाल और काला पानी का मिश्रण का कीमत कितनी होगी?",12 रुपये,13 रुपये,14 रुपये,15 रुपये,B,13 रुपये,मिश्रण का मूल्य अनुपातों के अनुसार निर्धारित किया जाता है।,"लाल पानी का मूल्य 10 रुपये और काला पानी का मूल्य 15 रुपये है, इसलिए 100 लीटर मिश्रण का मूल्य यह अनुपातों के अनुसार निर्धारित किया जाएगा।",2026-09-14 16:36:57
MATH_HI_0055,Hindi,Mathematics,"अनुपात, समानुपात एवं मिश्रण (Alligation)",Medium,"यदि 1:2 का अनुपात में दो अंकगणितीय विषयों का अंक बटाया गया है और अंकों का औसत 60 है, तो दोनों विषयों का अंक कितना होगा?",40 और 80,50 और 100,60 और 120,70 और 140,A,40 और 80,समानुपात और अनुपात के नियमों का उपयोग करके ज्ञात किया जाता है।,1:2 का अनुपात में अंक बटाया गया तो यदि एक विषय का अंक 40 है तो दूसरे विषय का अंक 80 होगा।,2026-09-14 16:36:57
MATH_HI_0056,Hindi,Mathematics,"अनुपात, समानुपात एवं मिश्रण (Alligation)",Medium,"यदि 3:5 का अनुपात में दो पानी का मिश्रण किया जाता है और पहले बर्तन में 15 लीटर पानी है, तो दूसरे बर्तन में कितना पानी है?",20 लीटर,25 लीटर,30 लीटर,35 लीटर,B,25 लीटर,अनुपात की सूत्र का उपयोग करके ज्ञात किया जाता है।,"3:5 का अनुपात में पहले बर्तन में 15 लीटर पानी है, तो दूसरे बर्तन में 25 लीटर पानी होगा।",2026-09-14 16:36:57
MATH_HI_0057,Hindi,Mathematics,"अनुपात, समानुपात एवं मिश्रण (Alligation)",Medium,"यदि 2:3 का अनुपात में दो नैदानिक नाश्ते मिलाए गए हैं और बने नाश्ते में कीमत 45 रुपये है, तो प्रत्येक नैदानिक नाश्ते की कीमत कितनी होगी?",30 रुपये और 45 रुपये,35 रुपये और 50 रुपये,40 रुपये और 60 रुपये,45 रुपये और 67.5 रुपये,C,40 रुपये और 60 रुपये,समानुपात और अनुपात की सूत्रों का उपयोग करके ज्ञात किया जाता है।,2:3 का अनुपात में नाश्तों की कीमतें 40 रुपये और 60 रुपये होंगी।,2026-09-14 16:36:57
