id,language,category,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,meaning,explanation,created_at
SCI_HI_0080,Hindi,Science,"कार्बन एवं उसके यौगिक, हाइड्रोकार्बन",Easy,हाइड्रोकार्बन यौगिकों में निहित हाइड्रोजन की संख्या कितनी है?,1,2,3,4,B,2,हाइड्रोकार्बन यौगिक में कार्बन और हाइड्रोजन दोनों यौगिक हैं। हाइड्रोजन की संख्या 2 है।,कार्बन का एक वास्तविक यौगिक हाइड्रोजन होता है जिसमें दो हाइड्रोजन होते हैं।,2026-09-14 15:05:09
SCI_HI_0081,Hindi,Science,"कार्बन एवं उसके यौगिक, हाइड्रोकार्बन",Easy,कार्बन के यौगिकों में अक्सर देखा जाता है किस त्रिक का उपयोग?,कार्बन-ऑक्सीजन-कार्बन,कार्बन-ऑक्सीजन-ऑक्सीजन,कार्बन-कार्बन-कार्बन,कार्बन-हाइड्रोजन-ऑक्सीजन,C,कार्बन-कार्बन-कार्बन,कार्बन के यौगिकों में कार्बन-कार्बन बाइंड का उपयोग अक्सर देखा जाता है।,कार्बन का यौगिक रूप युग्म बाइंड से बनाया हुआ है जिसमें दो कार्बन होते हैं।,2026-09-14 15:05:09
SCI_HI_0082,Hindi,Science,"कार्बन एवं उसके यौगिक, हाइड्रोकार्बन",Easy,कार्बन रासायनिक अभ्यासों में अम्ल के किस गुण का उपयोग किया जाता है?,कार्बन यौगिकों को घटाना,हाइड्रोजन को घटाना,कार्बन को घटाना,कार्बन यौगिकों को बालित करना,D,कार्बन यौगिकों को बालित करना,अम्ल अक्सर कार्बन यौगिकों को बालित करने के लिए उपयोग किया जाता है।,अम्ल के रासायनिक गुण जैसे अम्लीयता नकारात्मक प्रारूप रसायन अभ्यासों में बालित करने के लिए उपयोग किए जाते हैं।,2026-09-14 15:05:09
SCI_HI_0083,Hindi,Science,"कार्बन एवं उसके यौगिक, हाइड्रोकार्बन",Easy,कार्बन यौगिक में कार्बन की संरचना किस तरह की होती है?,विलयन,संयोजन,चाल,विभाजन,B,संयोजन,कार्बन यौगिक में कार्बन की संरचना संयोजन बाइंड के रूप में होती है।,कार्बन के यौगिक रूप में दो कार्बन यौगिक अक्सर दो बाइंड से जुड़े होते हैं।,2026-09-14 15:05:09
SCI_HI_0084,Hindi,Science,"कार्बन एवं उसके यौगिक, हाइड्रोकार्बन",Easy,हाइड्रोकार्बन यौगिकों में हाइड्रोजन और कार्बन की संबंधित संख्या क्या है?,1:1,2:1,1:2,3:1,B,2:1,हाइड्रोकार्बन यौगिकों में हाइड्रोजन और कार्बन की संबंधित संख्या 2:1 होती है।,कार्बन की एक बाइंड निर्माण करने के लिए दो हाइड्रोजन इनलगिसिफाइड करते हैं।,2026-09-14 15:05:09
SCI_HI_0085,Hindi,Science,"कार्बन एवं उसके यौगिक, हाइड्रोकार्बन",Easy,कार्बन के यौगिकों में किस प्रकार की संरचना अक्सर देखी जाती है?,सिंगल बाइंड,डबल बाइंड,डबल बाइंड और सिंगल बाइंड,थ्रिपल बाइंड,C,डबल बाइंड और सिंगल बाइंड,कार्बन के यौगिकों में डबल बाइंड और सिंगल बाइंड दोनों का उपयोग अक्सर किया जाता है।,कार्बन की डबल बाइंड और सिंगल बाइंड बाइंड के रूप में संरचना निर्मित की जाती हैं।,2026-09-14 15:05:09
SCI_HI_0086,Hindi,Science,"कार्बन एवं उसके यौगिक, हाइड्रोकार्बन",Easy,कार्बन यौगिकों में किस प्रकार की बाइंड शामिल होती है?,केवल डबल बाइंड,केवल सिंगल बाइंड,सिंगल बाइंड और डबल बाइंड,केवल थ्रिपल बाइंड,C,सिंगल बाइंड और डबल बाइंड,कार्बन यौगिकों में सिंगल बाइंड और डबल बाइंड दोनों बाइंड प्रकार शामिल होते हैं।,कार्बन के यौगिकों में सिंगल बाइंड और डबल बाइंड दोनों बाइंड शामिल होते हैं जो कार्बन के बाइंड रूप निर्मित करते हैं।,2026-09-14 15:05:09
SCI_HI_0087,Hindi,Science,"कार्बन एवं उसके यौगिक, हाइड्रोकार्बन",Easy,कार्बन यौगिकों में किस प्रकार का बाइंड अधिक संबंधित रूप में होता है?,सिंगल बाइंड,डबल बाइंड,थ्रिपल बाइंड,सभी बाइंड,B,डबल बाइंड,कार्बन यौगिकों में डबल बाइंड अधिक संबंधित रूप में होता है।,डबल बाइंड कार्बन के बाइंड रूप में अधिक संबंध निर्मित करता है जो बाइंड के निर्माण के लिए दो इलेक्ट्रॉन इनलगिसिफाइड करता है।,2026-09-14 15:05:09
SCI_HI_0088,Hindi,Science,"कार्बन एवं उसके यौगिक, हाइड्रोकार्बन",Easy,कार्बन यौगिकों में अम्लीयता का उपयोग कैसे किया जाता है?,कार्बन को घटाने के लिए,हाइड्रोजन को घटाने के लिए,कार्बन यौगिकों को बालित करने के लिए,कार्बन यौगिकों को घटाने के लिए,C,कार्बन यौगिकों को बालित करने के लिए,कार्बन यौगिकों में अम्लीयता का उपयोग विशेष रूप से कार्बन यौगिकों को बालित करने के लिए किया जाता है।,अम्लीयता का रासायनिक गुण विशेष रूप से अम्ल के रूप में अम्लीयता का उपयोग करके बालित करने के लिए किया जाता है।,2026-09-14 15:05:09
SCI_HI_0089,Hindi,Science,"कोशिका संरचना, कोशिका विभाजन एवं आनुवंशिकी",Medium,कोशिका संरचना में किस प्रकार की कोशिका खोल उपलब्ध होती है?,परिस्थिति अनुसार खोल,स्थानीय अनुसार खोल,स्थानिक अनुसार खोल,स्थिति अनुसार खोल,D,स्थिति अनुसार खोल,स्थिति अनुसार खोल उस कोशिका खोल को वर्गीकरण करता है जो विकसित होता है जब कोशिका की स्थिति पर निर्भर करता है।,स्थिति अनुसार खोल उपलब्ध होता है जब कोशिका की विकास की अवस्था या स्थिति पर निर्भर करता है। यह उत्तर कारण द्वारा सही है क्योंकि यह कोशिका संरचना में विकास की अवस्था का निर्धारण करता है।,2026-09-14 15:06:15
SCI_HI_0090,Hindi,Science,"कोशिका संरचना, कोशिका विभाजन एवं आनुवंशिकी",Medium,कोशिका विभाजन के दौरान किस प्रकार का कोशिका स्वरूप अनुकूल होता है?,अच्छी तरह जोड़ा गया,अस्तित्व में एक रिक्त स्थान,स्थिर,कोशिका खोल के अनुसार,B,अस्तित्व में एक रिक्त स्थान,अस्तित्व में एक रिक्त स्थान उस स्थान को निर्धारित करता है जहाँ नवजात कोशिका बनाई जाए।,अस्तित्व में एक रिक्त स्थान उपलब्ध होता है जहाँ नवजात कोशिका बनाई जाती है। यह अनुकूल रूप होता है क्योंकि यह नवजात कोशिका के विकास के लिए अनुकूल परिस्थिति बनाता है।,2026-09-14 15:06:15
SCI_HI_0091,Hindi,Science,"कोशिका संरचना, कोशिका विभाजन एवं आनुवंशिकी",Medium,कोशिका विभाजन का नाम योग्य रूप से दिया गया है क्यों?,क्योंकि यह रहस्यमय है,क्योंकि यह एक असंभव प्रक्रिया है,क्योंकि यह दो समान कोशिकाएँ बनाता है,क्योंकि यह एक असाधारण नैतिक शक्ति का प्रदर्शन है,C,क्योंकि यह दो समान कोशिकाएँ बनाता है,कोशिका विभाजन का नाम योग्य है क्योंकि यह दो समान कोशिकाएँ बनाता है जो वैज्ञानिक रूप से समान अवस्था में होती हैं।,कोशिका विभाजन नाम योग्य रूप से दिया गया है क्योंकि यह दो समान कोशिकाएँ बनाता है जो वैज्ञानिक रूप से समान अवस्था में होती हैं।,2026-09-14 15:06:15
SCI_HI_0092,Hindi,Science,"कोशिका संरचना, कोशिका विभाजन एवं आनुवंशिकी",Medium,आनुवंशिकी में रिमानेटरिया का अर्थ क्या है?,एक कोशिका खोल,एक विभाजन की अवस्था,कोशिका विभाजन के एक अंतराल,एक कोशिका अणु,C,कोशिका विभाजन के एक अंतराल,रिमानेटरिया कोशिका विभाजन के एक अंतराल को नामित करता है जहाँ प्रारंभिक कोशिका भाग जाती है।,रिमानेटरिया कोशिका विभाजन के एक अंतराल को नामित करता है जहाँ प्रारंभिक कोशिका भाग जाती है। यह अंतराल विभाजन की प्रक्रिया का एक महत्वपूर्ण भाग है।,2026-09-14 15:06:15
SCI_HI_0093,Hindi,Science,"कोशिका संरचना, कोशिका विभाजन एवं आनुवंशिकी",Medium,किस प्रकार की अणु कोशिका संरचना में संबंधित हैं?,डीएनए,रिमानेटरिया,कोशिका खोल,कोशिका विभाजन,A,डीएनए,डीएनए अणु संरचना कोशिका संरचना का एक महत्वपूर्ण भाग है जो आनुवंशिक पारंपरिकता को संरक्षित करता है।,डीएनए अणु संरचना कोशिका संरचना का एक महत्वपूर्ण भाग है जो आनुवंशिक पारंपरिकता को संरक्षित करता है। यह अणु कोशिका संरचना में संबंधित है क्योंकि यह आनुवंशिक पारंपरिकता को संरक्षित करने में महत्वपूर्ण भूमिका निभाता है।,2026-09-14 15:06:15
SCI_HI_0094,Hindi,Science,"कोशिका संरचना, कोशिका विभाजन एवं आनुवंशिकी",Medium,किस प्रकार की कोशिका खोल निर्धारित करती है कि किस प्रकार की विभाजन प्रक्रिया शुरू हो रही है?,संरक्षित कोशिका खोल,विभाजन अनुसार खोल,कोशिका विभाजन की खोल,कोशिका विभाजन रिमानेटरिया,B,विभाजन अनुसार खोल,विभाजन अनुसार खोल उस कोशिका खोल को निर्धारित करता है जो विभाजन प्रक्रिया शुरू हो रही है।,विभाजन अनुसार खोल उस कोशिका खोल को निर्धारित करता है जो विभाजन प्रक्रिया शुरू हो रही है। यह अनुसार खोल विभाजन की प्रक्रिया को नियंत्रित करता है।,2026-09-14 15:06:15
SCI_HI_0095,Hindi,Science,"कोशिका संरचना, कोशिका विभाजन एवं आनुवंशिकी",Medium,किस प्रकार की विभाजन की अवस्था अनुकूल होती है जब कोशिका विभाजन की खोल खुलती है?,मिडलिंग रिमानेटरिया,कोशिका विभाजन रिमानेटरिया,प्रारंभिक रिमानेटरिया,संरक्षित कोशिका खोल,B,कोशिका विभाजन रिमानेटरिया,कोशिका विभाजन रिमानेटरिया विभाजन की खोल खुलने की अवस्था को निर्धारित करता है जिसके बाद कोशिका विभाजन शुरू हो रहा है।,कोशिका विभाजन रिमानेटरिया विभाजन की खोल खुलने की अवस्था को निर्धारित करता है जिसके बाद कोशिका विभाजन शुरू हो रहा है। यह अवस्था विभाजन की प्रक्रिया को अनुकूल बनाती है।,2026-09-14 15:06:15
SCI_HI_0096,Hindi,Science,"मानव शरीर तंत्र (पाचन, श्वसन, रक्त परिसंचरण, तंत्रिका तंत्र)",Hard,श्वसन तंत्र के लिए रक्त को विस्तार करने का मुख्य भूमिका निभाता कौन सी कोशिका है?,रक्त ग्लोबुलस,रेड कोलोनील फोनैट,हीमोग्लोबिन,रक्त अक्सिजन संदूक,D,रक्त अक्सिजन संदूक,रक्त अक्सिजन संदूक रक्त में अक्सिजन को लेकर दौड़ता है और इसी कारण रक्त को विस्तार करने में मदद करता है।,रक्त अक्सिजन संदूक रक्त को अक्सिजन से भरने में मदद करता है जो श्वसन तंत्र द्वारा आया होता है। यह रक्त शरीर के अंगों तक अक्सिजन की डालने में खोजा जाता है।,2026-09-14 15:07:08
SCI_HI_0097,Hindi,Science,"मानव शरीर तंत्र (पाचन, श्वसन, रक्त परिसंचरण, तंत्रिका तंत्र)",Hard,हेपाटिक नल से रक्त निकलने का कारण क्या हो सकता है?,हीमोसिस,हीमोफाइलिया,हीमोक्रोसिस,हीमोक्लोनिका,B,हीमोफाइलिया,हीमोफाइलिया एक रक्त रोग है जिसमें रक्त की रक्त लाल कोशिकाओं की संख्या कम हो जाती है।,हीमोफाइलिया का प्रभाव रक्त की लाल कोशिकाओं की कम संख्या पर होता है जिससे रक्त निकलने की असममति होती है।,2026-09-14 15:07:08
SCI_HI_0098,Hindi,Science,"मानव शरीर तंत्र (पाचन, श्वसन, रक्त परिसंचरण, तंत्रिका तंत्र)",Hard,किस प्रकार की रक्त खोल अपने पास के रक्त ग्लोबुलस को ले जाती है?,रक्त केड्रिल,रक्त विभाजन खोल,रक्त ग्लोबुलस खोल,रक्त कोशिका खोल,C,रक्त ग्लोबुलस खोल,रक्त ग्लोबुलस खोल रक्त ग्लोबुलस को ले जाती है जिससे वे अक्सिजन लेकर आते हैं।,रक्त ग्लोबुलस खोल रक्त ग्लोबुलस को अक्सिजन लेने के लिए ले जाती है जो रक्त के श्वसन तंत्र से आता है।,2026-09-14 15:07:08
SCI_HI_0099,Hindi,Science,"मानव शरीर तंत्र (पाचन, श्वसन, रक्त परिसंचरण, तंत्रिका तंत्र)",Hard,परिसंचरण तंत्र में किस भाग से रक्त का अक्सिजन लेने का पथ शुरू होता है?,हीमोग्लोबिन,अक्सिजन तंत्र,हिपरफ्रेसिस,हेपाटिक नल,D,हेपाटिक नल,हेपाटिक नल रक्त के अक्सिजन लेने का प्राथमिक भाग है जो रक्त श्वसन तंत्र से अक्सिजन लेता है।,हेपाटिक नल रक्त अक्सिजन लेने के लिए श्वसन तंत्र से आता है जो रक्त शरीर के अंगों तक अक्सिजन डालने में मदद करता है।,2026-09-14 15:07:08
SCI_HI_0100,Hindi,Science,"मानव शरीर तंत्र (पाचन, श्वसन, रक्त परिसंचरण, तंत्रिका तंत्र)",Hard,किस प्रकार का रक्त परिसंचरण तंत्र शरीर के सभी अंगों में अक्सिजन डालने का रास्ता बनाता है?,रक्त केड्रिल,रक्त ग्लोबुलस,हेपाटिक नल,विश्वसन तंत्र,A,रक्त केड्रिल,रक्त केड्रिल रक्त को शरीर के अंगों तक ले जाती है जहाँ वह अक्सिजन डालती है।,रक्त केड्रिल रक्त को शरीर के अंगों तक ले जाती है जहाँ रक्त अक्सिजन डालती है और इसी प्रकार अन्य पदार्थ भी डालती है।,2026-09-14 15:07:08
SCI_HI_0101,Hindi,Science,"मानव शरीर तंत्र (पाचन, श्वसन, रक्त परिसंचरण, तंत्रिका तंत्र)",Hard,किस प्रकार का रक्त परिसंचरण तंत्र रक्त को शरीर के अंगों तक ले जाता है जहाँ यह अक्सिजन डालता है?,रक्त केड्रिल,रक्त ग्लोबुलस,हेपाटिक नल,विश्वसन तंत्र,A,रक्त केड्रिल,रक्त केड्रिल रक्त को शरीर के अंगों तक ले जाती है जहाँ वह अक्सिजन डालती है।,रक्त केड्रिल रक्त को शरीर के अंगों तक ले जाती है जहाँ रक्त अक्सिजन डालती है और इसी प्रकार अन्य पदार्थ भी डालती है।,2026-09-14 15:07:08
SCI_HI_0102,Hindi,Science,"मानव शरीर तंत्र (पाचन, श्वसन, रक्त परिसंचरण, तंत्रिका तंत्र)",Hard,किस प्रकार की कोशिका रक्त ग्लोबुलस में अक्सिजन को ले जाती है?,रेड कोलोनील फोनैट,हीमोग्लोबिन,रक्त अक्सिजन संदूक,हेमोसोफिल,B,हीमोग्लोबिन,हीमोग्लोबिन रक्त ग्लोबुलस में अक्सिजन को ले जाता है और इससे अक्सिजन डालने में मदद करता है।,हीमोग्लोबिन रक्त ग्लोबुलस में अक्सिजन को ले जाता है और इससे अक्सिजन डालने में मदद करता है। यह रक्त श्वसन तंत्र से अक्सिजन लेता है और इसके द्वारा शरीर के अंगों तक अक्सिजन डाला जाता है।,2026-09-14 15:07:08
SCI_HI_0103,Hindi,Science,"मानव शरीर तंत्र (पाचन, श्वसन, रक्त परिसंचरण, तंत्रिका तंत्र)",Hard,रक्त ग्लोबुलस किस प्रकार की कोशिका है जो अक्सिजन ले जाती है और दौड़ती है?,हीमोग्लोबिन,रक्त अक्सिजन संदूक,रेड कोलोनील फोनैट,रक्त ग्लोबुलस,D,रक्त ग्लोबुलस,रक्त ग्लोबुलस रक्त में अक्सिजन को ले जाती है और यह शरीर के अंगों तक डालने के लिए दौड़ती है।,रक्त ग्लोबुलस रक्त में अक्सिजन को ले जाती है और यह शरीर के अंगों तक डालने के लिए दौड़ती है। यह श्वसन तंत्र से अक्सिजन लेती है और इससे शरीर के अंगों तक अक्सिजन डालती है।,2026-09-14 15:07:08
SCI_HI_0104,Hindi,Science,"मानव शरीर तंत्र (पाचन, श्वसन, रक्त परिसंचरण, तंत्रिका तंत्र)",Hard,किस प्रकार का रक्त परिसंचरण तंत्र श्वसन तंत्र से अक्सिजन लेता है और शरीर के अंगों तक डालता है?,रक्त केड्रिल,रेड कोलोनील फोनैट,हेपाटिक नल,विश्वसन तंत्र,A,रक्त केड्रिल,रक्त केड्रिल श्वसन तंत्र से अक्सिजन लेता है और शरीर के अंगों तक डालता है।,रक्त केड्रिल श्वसन तंत्र से अक्सिजन लेता है और शरीर के अंगों तक डालता है। यह रक्त ग्लोबुलस के साथ काम करता है जो अक्सिजन ले जाती है और शरीर के अंगों तक डालती है।,2026-09-14 15:07:08
SCI_HI_0105,Hindi,Science,"मानव शरीर तंत्र (पाचन, श्वसन, रक्त परिसंचरण, तंत्रिका तंत्र)",Hard,रक्त केड्रिल किस प्रकार का तंत्र है जो रक्त शरीर के अंगों तक ले जाता है जहाँ रक्त अक्सिजन डालता है?,रेड कोलोनील फोनैट,हेपाटिक नल,रक्त केड्रिल,विश्वसन तंत्र,C,रक्त केड्रिल,रक्त केड्रिल रक्त को शरीर के अंगों तक ले जाती है जहाँ रक्त अक्सिजन डालता है।,रक्त केड्रिल रक्त को शरीर के अंगों तक ले जाती है जहाँ रक्त अक्सिजन डालता है। यह रक्त ग्लोबुलस के साथ काम करती है जो अक्सिजन ले जाती है और शरीर के अंगों तक डालती है।,2026-09-14 15:07:08
SCI_HI_0106,Hindi,Science,"मानव स्वास्थ्य, पोषण, विटामिन एवं प्रमुख रोग",Easy,विटामिन C किस प्रकार का पोषण अवयव है जो शरीर में इम्यूनिटी को मजबूत करता है?,आइरिन,जेली फ्रुट,विटामिन C,पैटिन,C,विटामिन C,विटामिन C इम्यूनिटी को मजबूत करने वाला पोषण अवयव है।,विटामिन C शरीर के इम्यून सिस्टम को मजबूत बनाता है जो रोग से बचाव में महत्वपूर्ण भूमिका निभाता है।,2026-09-14 15:07:50
SCI_HI_0107,Hindi,Science,"मानव स्वास्थ्य, पोषण, विटामिन एवं प्रमुख रोग",Easy,विटामिन D किसकी मदद से सर्वानुपाती अवस्था में मदद करता है?,अक्सिजन,कैल्शियम,बीकैर,रक्त,B,कैल्शियम,विटामिन D कैल्शियम की सर्वानुपाती अवस्था में मदद करता है।,विटामिन D कैल्शियम की संपीड़न से मदद करता है जो बासरों में बनाता है और शरीर में उपयोगी रूप से व्यवस्थित होता है।,2026-09-14 15:07:50
SCI_HI_0108,Hindi,Science,"मानव स्वास्थ्य, पोषण, विटामिन एवं प्रमुख रोग",Easy,प्रोटीन किस प्रकार का पोषण अवयव है जो शरीर के रक्त को मजबूत करता है?,हलीका,सरसों,प्रोटीन,रक्त ग्लोबुलस,C,प्रोटीन,प्रोटीन रक्त को मजबूत करने वाला पोषण अवयव है।,प्रोटीन रक्त को मजबूत बनाता है जिससे रक्त ग्लोबुलस के लिए बेहतर समर्थन मिलता है।,2026-09-14 15:07:50
SCI_HI_0109,Hindi,Science,"मानव स्वास्थ्य, पोषण, विटामिन एवं प्रमुख रोग",Easy,विटामिन B12 किस प्रकार का पोषण अवयव है जो रक्त को बनाने में मदद करता है?,बीटा कारन,रक्त,विटामिन B12,ब्रॉक्ली,C,विटामिन B12,विटामिन B12 रक्त को बनाने में मदद करने वाला पोषण अवयव है।,विटामिन B12 शरीर में नए रक्त कोशिकाओं को बनाने में मदद करता है।,2026-09-14 15:07:50
SCI_HI_0110,Hindi,Science,"मानव स्वास्थ्य, पोषण, विटामिन एवं प्रमुख रोग",Easy,हर्पेस रोग किस प्रकार की रोग है जो शरीर में रक्त कोशिकाओं में प्रतिरक्षा उत्पादन को रोकता है?,बीमारी,विटामिन,हर्पेस,रक्त ग्लोबुलस,C,हर्पेस,हर्पेस एक रोग है जो शरीर में रक्त कोशिकाओं में प्रतिरक्षा उत्पादन को रोकता है।,"हर्पेस रोग जोश, बुखार और तनाव जैसी अन्य रोगों के कारण शरीर की प्रतिरक्षा को कम करता है जिससे रोग दुरुपयोगी रूप से विकसित हो सकता है।",2026-09-14 15:07:50
SCI_HI_0111,Hindi,Science,"मानव स्वास्थ्य, पोषण, विटामिन एवं प्रमुख रोग",Easy,विटामिन A किस प्रकार का पोषण अवयव है जो शरीर के खाने-पीने को सुधारता है?,विटामिन A,पानी,रक्त,बीकैर,A,विटामिन A,विटामिन A खाने-पीने को सुधारने वाला पोषण अवयव है।,विटामिन A खाने-पीने का अनुकूलन करता है जो शरीर में स्वास्थ्य को बेहतर बनाता है।,2026-09-14 15:07:50
SCI_HI_0112,Hindi,Science,"मानव स्वास्थ्य, पोषण, विटामिन एवं प्रमुख रोग",Easy,कैल्शियम किस प्रकार का पोषण अवयव है जो शरीर में पारास्थैतिक स्थिति को नियंत्रित करता है?,कैल्शियम,विटामिन,पानी,रक्त,A,कैल्शियम,कैल्शियम पारास्थैतिक स्थिति को नियंत्रित करने वाला पोषण अवयव है।,कैल्शियम शरीर की पारास्थैतिक स्थिति को संतुलित रखता है जो रोग से बचाव में महत्वपूर्ण है।,2026-09-14 15:07:50
SCI_HI_0113,Hindi,Science,"मानव स्वास्थ्य, पोषण, विटामिन एवं प्रमुख रोग",Easy,प्रोटीन किस प्रकार का पोषण अवयव है जो शरीर में रक्त कोशिकाओं को बनाने में मदद करता है?,बीकैर,प्रोटीन,रक्त,विटामिन,B,प्रोटीन,प्रोटीन रक्त कोशिकाओं को बनाने में मदद करने वाला पोषण अवयव है।,प्रोटीन रक्त कोशिकाओं को बनाने में मदद करता है जो शरीर के विभिन्न अंगों में रक्त को दर्जा देते हैं।,2026-09-14 15:07:50
SCI_HI_0114,Hindi,Science,"मानव स्वास्थ्य, पोषण, विटामिन एवं प्रमुख रोग",Easy,विटामिन B9 किस प्रकार का पोषण अवयव है जो शरीर के रक्त कोशिकाओं को बनाने में मदद करता है?,रक्त,विटामिन B9,प्रोटीन,विटामिन B12,B,विटामिन B9,विटामिन B9 रक्त कोशिकाओं को बनाने में मदद करने वाला पोषण अवयव है।,विटामिन B9 शरीर में नए रक्त कोशिकाओं को बनाने में महत्वपूर्ण भूमिका निभाता है।,2026-09-14 15:07:50
SCI_HI_0115,Hindi,Science,"मानव स्वास्थ्य, पोषण, विटामिन एवं प्रमुख रोग",Easy,हर्पेस रोग किस भाग में विकसित हो सकता है जो शरीर के रक्त कोशिकाओं में प्रतिरक्षा को रोकता है?,हाथ,कोरा,हाइपरक्सेस,हर्पेस,D,हर्पेस,हर्पेस एक रोग है जो शरीर के रक्त कोशिकाओं में प्रतिरक्षा को रोकता है।,"हर्पेस रोग जोश, बुखार और तनाव जैसी अन्य रोगों के कारण शरीर की प्रतिरक्षा को कम करता है जिससे रोग दुरुपयोगी रूप से विकसित हो सकता है।",2026-09-14 15:07:50
SCI_HI_0116,Hindi,Science,"पादप कार्यिकी, प्रकाश संश्लेषण एवं पादप हार्मोन",Medium,प्रकाश संश्लेषण की किस चरण में हाइड्रोक्वाइनोलन का रूप रहता है?,प्रकाश की स्थानीय जल संकेत प्राप्त करने का चरण,प्रकाश के इलेक्ट्रॉन प्राप्त करने का चरण,प्रोटोन विस्थापन का चरण,रूबिफिक अक्सीडेशन का चरण,C,प्रोटोन विस्थापन का चरण,प्रोटोन विस्थापन का चरण में हाइड्रोक्वाइनोलन एक प्रकाश के इलेक्ट्रॉन को लेकर रहता है।,प्रोटोन विस्थापन का चरण में रूबिफिक रॉबिन्सन चक्र में हाइड्रोक्वाइनोलन के रूप रहता है जो प्रकाश के इलेक्ट्रॉन को लेकर रहता है।,2026-09-14 15:08:39
SCI_HI_0117,Hindi,Science,"पादप कार्यिकी, प्रकाश संश्लेषण एवं पादप हार्मोन",Medium,"पादप कार्यिकी में जो अणु श्लेषण का नियंत्रण करता है, उसे क्या कहते हैं?",हार्मोन अणु,कोएफिशियन अणु,ब्रोंकोल अणु,स्टाटिक अणु,A,हार्मोन अणु,हार्मोन अणु पादप कार्यिकी में श्लेषण का नियंत्रण करते हैं।,हार्मोन अणु अन्य पादपों से विभिन्न प्रक्रियाओं को नियंत्रित करते हैं जिससे श्लेषण और पादप कार्यिकी को संचालित किया जाता है।,2026-09-14 15:08:39
SCI_HI_0118,Hindi,Science,"पादप कार्यिकी, प्रकाश संश्लेषण एवं पादप हार्मोन",Medium,पादप कार्यिकी में प्राथमिक रूप से किस प्रक्रिया को नियंत्रित करते हैं?,प्रकाश संश्लेषण,स्टाइनोक्सिस,प्रोटीन सिंथेसिस,कोलाइडिसमेंट,A,प्रकाश संश्लेषण,पादप कार्यिकी प्रकाश संश्लेषण को नियंत्रित करती है।,पादप कार्यिकी वनस्पतियों में प्रकाश संश्लेषण की प्रक्रिया को नियंत्रित करती है और इसकी दर को बढ़ावा देती है।,2026-09-14 15:08:39
SCI_HI_0119,Hindi,Science,"पादप कार्यिकी, प्रकाश संश्लेषण एवं पादप हार्मोन",Medium,प्रकाश संश्लेषण में लिफेर रूबिफिक चक्र किस प्रकार की प्रक्रिया है?,अतिरिक्त ऊर्जा निर्माण,प्रकाश से इलेक्ट्रॉन भंडारण,कार्बन डाइऑक्साइड से ऑक्सीजन निर्माण,प्रकाश से इलेक्ट्रॉन प्राप्त,A,अतिरिक्त ऊर्जा निर्माण,लिफेर रूबिफिक चक्र प्रकाश संश्लेषण में अतिरिक्त ऊर्जा निर्माण की प्रक्रिया है।,लिफेर रूबिफिक चक्र वनस्पतियों में प्रकाश संश्लेषण की प्रक्रिया में अतिरिक्त ऊर्जा को निर्माण करने के लिए विकसित है।,2026-09-14 15:08:39
SCI_HI_0120,Hindi,Science,"पादप कार्यिकी, प्रकाश संश्लेषण एवं पादप हार्मोन",Medium,पादप कार्यिकी में व्यापक संश्लेषण किस प्रक्रिया को नियंत्रित करता है?,प्रकाश संश्लेषण,नाइट संश्लेषण,स्टाइनोक्सिस,कार्बन डाइऑक्साइड संश्लेषण,B,नाइट संश्लेषण,नाइट संश्लेषण पादप कार्यिकी की प्रक्रियाओं को नियंत्रित करता है।,नाइट संश्लेषण रात में प्रकाश के बिना वनस्पतियों में उपलब्ध ऊर्जा का उपयोग करके संश्लेषण करता है और यह पादप कार्यिकी का हिस्सा है।,2026-09-14 15:08:39
SCI_HI_0121,Hindi,Science,"पादप कार्यिकी, प्रकाश संश्लेषण एवं पादप हार्मोन",Medium,किस पादप कार्यिकी की प्रक्रिया प्रकाश से निर्मित ऊर्जा का उपयोग करती है?,नाइट संश्लेषण,प्रकाश संश्लेषण,स्टाइनोक्सिस,कार्बन डाइऑक्साइड संश्लेषण,B,प्रकाश संश्लेषण,प्रकाश संश्लेषण प्रकाश से निर्मित ऊर्जा का उपयोग करता है।,प्रकाश संश्लेषण में प्रकाश से इलेक्ट्रॉन प्राप्त किए जाने वाले अणु ऊर्जा को निर्माण करते हैं जो वनस्पतियों के लिए आवश्यक है।,2026-09-14 15:08:39
